year,state,latitude,longitude,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms
201908,Minnesota,46.729,-94.685,19.63,30.6,7.79,3.06,66.85,19.23,2.95
201909,Minnesota,46.729,-94.685,15.88,27.7,3.47,5.19,80.81,11.89,3.64
201910,Minnesota,46.729,-94.685,4.56,19.22,-8.61,3.59,80.85,8.27,3.96
201911,Minnesota,46.729,-94.685,-4.28,5.24,-19.56,1.06,86.64,4.75,3.44
201912,Minnesota,46.729,-94.685,-10.07,0.75,-30.49,1.69,96.62,4.1,3.39
201913,Minnesota,46.729,-94.685,3.69,31.2,-41.7,2.39,82.37,13.28,3.41
202001,Minnesota,46.729,-94.685,-11.97,-0.07,-31.27,0.78,96.41,6.21,3.48
202002,Minnesota,46.729,-94.685,-11.82,1.11,-35.53,0.14,94.66,11.32,3.87
202003,Minnesota,46.729,-94.685,-0.91,12.76,-13.81,0.53,83.19,14.38,3.98
202004,Minnesota,46.729,-94.685,3.27,19.24,-10.47,1.36,73.66,18.83,3.65
202005,Minnesota,46.729,-94.685,11.19,26.3,-3.7,1.04,74.29,20.84,3.32
202006,Minnesota,46.729,-94.685,20.2,30.97,7.09,3.02,69.87,23.85,3.74
202007,Minnesota,46.729,-94.685,22.85,32.74,11.75,4.67,68.43,23.97,2.67
202008,Minnesota,46.729,-94.685,20.89,30.84,10.15,3.55,69.67,18.65,2.9
202009,Minnesota,46.729,-94.685,13.73,27.47,1.29,1.43,66.88,12.97,3.34
202010,Minnesota,46.729,-94.685,2.87,24.11,-14.32,2.22,73.65,8.82,3.51
202011,Minnesota,46.729,-94.685,-0.58,19.72,-12.9,1.18,82.71,6.09,3.6
202012,Minnesota,46.729,-94.685,-7.37,5.06,-23.38,0.58,90.15,3.74,3.34
202013,Minnesota,46.729,-94.685,5.25,32.74,-35.53,1.72,78.6,14.14,3.45
202101,Minnesota,46.729,-94.685,-9.35,2.05,-28.58,0.44,94.27,5.42,3.33
202102,Minnesota,46.729,-94.685,-15.03,4.67,-36.43,0.28,87.15,10.49,3.87
202103,Minnesota,46.729,-94.685,0.96,21.36,-19.15,1.44,73.54,14.12,4.44
202104,Minnesota,46.729,-94.685,5.11,23.22,-7.89,2.89,74.03,15.43,3.76
202105,Minnesota,46.729,-94.685,12.91,28.63,-0.48,0.77,67.28,22.17,3.19
202106,Minnesota,46.729,-94.685,22.46,34.34,7.06,1.78,56.12,25.62,2.75
202107,Minnesota,46.729,-94.685,23.87,35.61,10.0,1.54,53.96,21.86,2.55
202108,Minnesota,46.729,-94.685,22.39,34.57,11.75,3.82,59.77,19.18,3.42
202109,Minnesota,46.729,-94.685,16.67,28.69,6.0,2.81,68.05,15.73,3.29
202110,Minnesota,46.729,-94.685,10.01,22.64,-2.01,3.53,81.58,9.33,3.14
202111,Minnesota,46.729,-94.685,-1.59,14.61,-18.17,0.97,83.51,5.37,3.44
202112,Minnesota,46.729,-94.685,-9.72,3.87,-31.85,2.26,92.1,3.84,3.68
202113,Minnesota,46.729,-94.685,6.69,35.61,-36.43,1.89,74.22,14.06,3.4
202201,Minnesota,46.729,-94.685,-17.84,-0.6,-38.82,0.37,95.62,6.48,4.19
202202,Minnesota,46.729,-94.685,-15.93,0.81,-35.21,0.97,93.71,10.86,4.69
202203,Minnesota,46.729,-94.685,-4.71,12.04,-27.38,0.85,84.99,14.89,4.26
202204,Minnesota,46.729,-94.685,1.77,21.76,-8.6,3.5,80.64,13.07,4.71
202205,Minnesota,46.729,-94.685,12.15,25.66,-1.06,3.86,77.87,19.2,3.53
202206,Minnesota,46.729,-94.685,18.44,30.38,4.12,3.31,75.24,25.1,3.47
202207,Minnesota,46.729,-94.685,21.05,31.66,10.13,2.84,75.15,21.92,3.02
202208,Minnesota,46.729,-94.685,20.85,31.87,12.27,3.25,70.36,18.61,2.68
202209,Minnesota,46.729,-94.685,16.51,30.87,1.34,1.59,64.38,15.27,3.02
202210,Minnesota,46.729,-94.685,7.85,25.8,-5.76,0.49,68.5,9.86,3.44
202211,Minnesota,46.729,-94.685,-1.53,20.81,-14.77,1.73,79.87,5.3,3.81
202212,Minnesota,46.729,-94.685,-11.69,0.43,-30.29,1.47,91.01,4.18,4.01
202213,Minnesota,46.729,-94.685,4.02,31.87,-38.82,2.02,79.72,13.74,3.73
202301,Minnesota,46.729,-94.685,-10.81,0.18,-29.59,0.6,96.97,5.67,3.39
202302,Minnesota,46.729,-94.685,-10.66,0.99,-34.64,0.94,94.56,10.78,4.23
202303,Minnesota,46.729,-94.685,-6.72,2.27,-19.61,1.81,91.83,15.19,4.03
202304,Minnesota,46.729,-94.685,3.03,24.41,-10.2,2.44,79.83,17.59,4.24
202305,Minnesota,46.729,-94.685,14.64,27.43,-0.49,1.68,73.03,22.04,3.39
202306,Minnesota,46.729,-94.685,20.97,31.73,8.01,2.77,69.54,22.27,2.72
202307,Minnesota,46.729,-94.685,21.68,35.1,9.9,0.86,55.06,21.72,2.65
202308,Minnesota,46.729,-94.685,21.95,36.26,10.76,1.72,62.01,18.32,2.91
202309,Minnesota,46.729,-94.685,18.66,37.68,5.93,2.88,68.03,13.05,3.16
202310,Minnesota,46.729,-94.685,8.36,31.2,-6.24,2.34,77.24,8.7,3.42
202311,Minnesota,46.729,-94.685,-0.48,12.49,-14.16,0.4,77.1,5.88,3.55
202312,Minnesota,46.729,-94.685,-2.71,7.04,-17.01,2.67,89.62,3.46,3.35
202313,Minnesota,46.729,-94.685,6.59,37.68,-34.64,1.76,77.81,13.74,3.41
