state,year_num,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms
Kansas,2019,11.864615384615385,26.174615384615382,-2.833076923076923,40.33,79.24846153846154,15.510769230769231,3.4130769230769227
Kansas,2020,13.07,27.854615384615386,-1.4984615384615385,28.41,70.80230769230769,15.856153846153846,3.350769230769231
Kansas,2021,13.721538461538461,29.419999999999998,-0.9576923076923076,29.92,68.46153846153847,15.879999999999999,3.4569230769230765
Kansas,2022,13.452307692307691,30.588461538461537,-2.367692307692307,26.72,60.316923076923075,16.606153846153845,3.6276923076923073
Kansas,2023,14.5,31.32923076923077,-0.6476923076923078,23.9,62.59461538461539,16.408461538461538,3.2053846153846157
Minnesota,2010,5.502307692307692,19.985384615384614,-10.287692307692309,28.5,79.91538461538462,13.703076923076924,3.3923076923076922
Minnesota,2011,5.221538461538462,20.292307692307688,-10.706153846153846,21.779999999999998,77.64307692307692,13.81,3.531538461538461
Minnesota,2012,7.22,22.326153846153847,-8.485384615384616,27.82,71.35,13.411538461538461,3.465384615384615
Minnesota,2013,3.8484615384615384,19.723846153846157,-13.27076923076923,24.88,79.23153846153846,13.35153846153846,3.4661538461538464
Minnesota,2014,3.031538461538461,18.23,-14.42,27.669999999999998,80.97615384615385,13.571538461538463,3.7161538461538464
Minnesota,2015,6.298461538461538,21.883846153846154,-10.463076923076924,24.14,73.39076923076924,13.576153846153847,3.7038461538461536
Minnesota,2016,6.478461538461539,21.244615384615386,-10.196153846153846,28.490000000000002,78.30153846153847,13.139999999999999,3.6015384615384614
Minnesota,2017,5.4192307692307695,20.321538461538463,-10.974615384615387,24.78,77.30076923076923,13.462307692307691,3.5653846153846156
Minnesota,2018,4.529999999999999,19.38769230769231,-11.796923076923077,25.02,78.52846153846154,13.390769230769232,3.363076923076923
Minnesota,2019,3.6015384615384614,18.228461538461538,-14.03076923076923,31.01,82.44307692307692,13.261538461538462,3.411538461538462
Minnesota,2020,5.199999999999999,20.23,-11.586923076923076,22.22,78.62846153846154,14.13923076923077,3.45
Minnesota,2021,6.567692307692308,22.29769230769231,-11.244615384615384,24.419999999999998,74.27538461538462,14.047692307692309,3.4046153846153846
Minnesota,2022,3.9184615384615387,20.25846153846154,-13.296153846153846,26.25,79.77384615384615,13.72923076923077,3.7353846153846155
Minnesota,2023,6.5,21.88153846153846,-10.152307692307694,22.87,77.89461538461538,13.723846153846154,3.4192307692307695
Missouri,2010,12.498461538461537,26.279999999999998,-1.880769230769231,43.31,80.58923076923078,15.516153846153847,1.679230769230769
Missouri,2011,12.934615384615386,29.49230769230769,-1.8438461538461537,39.17,76.3,14.899999999999999,1.7476923076923077
Missouri,2012,14.86923076923077,31.137692307692305,-0.24692307692307686,27.59,69.01923076923077,16.215384615384615,1.7584615384615385
Missouri,2013,11.668461538461539,28.04076923076923,-3.3653846153846154,38.519999999999996,76.78999999999999,14.98076923076923,1.7353846153846153
Missouri,2014,11.707692307692307,28.036923076923078,-5.431538461538461,33.62,74.29076923076923,15.146153846153847,1.7953846153846154
Missouri,2015,13.023076923076925,27.24769230769231,-2.2915384615384613,46.089999999999996,77.86153846153846,14.804615384615385,1.68
Missouri,2016,13.63076923076923,28.26846153846154,-1.1223076923076927,32.730000000000004,78.67,15.672307692307694,1.65
Missouri,2017,13.977692307692308,30.009999999999998,-1.4761538461538461,36.24,71.4076923076923,15.683846153846154,1.7615384615384615
Missouri,2018,13.004615384615384,29.014615384615386,-1.886153846153846,35.04,74.57307692307693,14.866153846153846,1.7376923076923076
Missouri,2019,12.521538461538462,27.95384615384615,-3.520769230769231,41.21,80.45769230769231,14.697692307692307,1.7407692307692306
Missouri,2020,12.717692307692309,28.118461538461535,-1.8353846153846156,40.7,79.45692307692308,14.82076923076923,1.6315384615384616
Missouri,2021,13.244615384615384,27.766923076923078,-0.8392307692307692,38.17,77.16538461538461,15.026153846153846,1.7053846153846153
Missouri,2022,12.76076923076923,29.591538461538462,-3.436923076923077,33.33,71.40230769230769,15.870000000000001,1.7946153846153845
Missouri,2023,14.353846153846153,30.458461538461542,-0.7538461538461539,27.39,70.15615384615384,15.790000000000001,1.6730769230769231
Nebraska,2010,9.666923076923077,26.253076923076925,-4.237692307692307,27.65,68.97615384615384,15.900000000000002,3.5592307692307688
Nebraska,2011,9.721538461538461,28.27846153846154,-4.9399999999999995,20.830000000000002,63.88230769230769,15.52,3.6853846153846153
Nebraska,2012,12.575384615384614,31.10153846153846,-2.538461538461539,10.6,52.575384615384614,16.906153846153845,3.724615384615385
Nebraska,2013,9.865384615384615,28.696153846153848,-4.532307692307692,20.12,61.38461538461539,15.796923076923077,3.7453846153846153
Nebraska,2014,9.372307692307693,26.43846153846154,-7.596923076923077,20.14,61.47153846153846,15.933076923076923,3.873846153846154
Nebraska,2015,10.894615384615385,29.624615384615385,-4.817692307692307,21.95,62.75538461538462,15.774615384615384,3.619230769230769
Nebraska,2016,11.226153846153846,26.955384615384617,-3.704615384615385,23.6,62.79692307692308,15.98923076923077,3.713846153846154
Nebraska,2017,10.635384615384615,28.35076923076923,-4.127692307692308,24.22,61.628461538461536,15.782307692307691,3.6030769230769235
Nebraska,2018,8.919230769230769,25.52846153846154,-5.767692307692307,27.54,69.94692307692307,15.423076923076923,3.5107692307692306
Nebraska,2019,8.487692307692308,25.54076923076923,-7.056923076923076,31.19,72.75461538461539,15.283076923076923,3.5715384615384616
Nebraska,2020,10.505384615384616,27.856153846153845,-4.621538461538462,16.52,62.47769230769231,16.153846153846153,3.6853846153846157
Nebraska,2021,11.032307692307691,29.533846153846152,-4.335384615384615,19.1,61.638461538461534,15.93923076923077,3.540769230769231
Nebraska,2022,10.778461538461539,29.551538461538463,-6.033846153846154,13.18,53.899230769230776,16.671538461538464,3.9038461538461537
Nebraska,2023,10.976153846153846,28.51923076923077,-4.178461538461539,21.79,61.65692307692307,16.343846153846155,3.4192307692307695
NorthDakota,2010,5.458461538461538,22.216923076923077,-10.952307692307691,23.38,75.56307692307692,14.176153846153845,3.5084615384615385
NorthDakota,2011,5.393846153846154,21.447692307692307,-10.09153846153846,21.52,75.27230769230769,14.29076923076923,3.6953846153846155
NorthDakota,2012,7.695384615384616,25.645384615384614,-7.6923076923076925,14.39,65.37538461538462,13.715384615384616,3.674615384615384
NorthDakota,2013,4.653846153846154,21.216153846153848,-10.965384615384616,24.3,73.0823076923077,14.191538461538462,3.534615384615385
NorthDakota,2014,4.267692307692308,21.44538461538462,-13.350769230769231,19.630000000000003,73.28923076923077,13.626923076923077,3.8246153846153845
NorthDakota,2015,6.7638461538461545,24.036153846153848,-9.183846153846154,16.85,69.30923076923077,14.27,3.629230769230769
NorthDakota,2016,7.398461538461539,23.820769230769233,-8.593846153846155,18.66,68.90153846153846,14.220769230769232,3.7984615384615386
NorthDakota,2017,6.582307692307692,24.044615384615383,-9.897692307692308,12.22,65.78999999999999,14.82846153846154,3.746923076923077
NorthDakota,2018,5.572307692307692,23.22307692307692,-10.503076923076922,16.83,68.27153846153846,14.193076923076923,3.523846153846154
NorthDakota,2019,4.375384615384616,21.20923076923077,-12.11076923076923,23.93,74.49307692307693,13.859230769230768,3.626923076923077
NorthDakota,2020,6.746153846153846,23.67615384615385,-9.136153846153846,10.19,66.82,14.852307692307692,3.723076923076923
NorthDakota,2021,7.906153846153846,26.003846153846155,-8.583846153846155,13.83,61.40692307692307,14.106923076923078,3.730769230769231
NorthDakota,2022,5.082307692307693,22.853846153846156,-11.967692307692307,18.72,70.22,14.338461538461539,3.9669230769230768
NorthDakota,2023,7.146923076923077,23.81,-9.095384615384615,17.73,71.22615384615384,14.404615384615385,3.4153846153846152
Ohio,2010,10.685384615384615,24.37153846153846,-2.9553846153846157,29.03,75.7023076923077,14.576923076923077,2.93
Ohio,2011,10.389999999999999,24.696153846153848,-3.183846153846154,47.53,81.9546153846154,13.154615384615385,3.0384615384615383
Ohio,2012,11.561538461538463,27.091538461538462,-1.1215384615384616,30.959999999999997,76.87846153846155,14.687692307692307,2.957692307692308
Ohio,2013,9.774615384615386,24.200769230769232,-3.8407692307692307,34.22,79.25,13.517692307692307,3.0576923076923075
Ohio,2014,9.053846153846154,23.450769230769232,-5.603076923076923,29.43,77.08153846153846,13.864615384615385,3.1246153846153844
Ohio,2015,10.464615384615383,24.53153846153846,-4.046153846153846,33.089999999999996,76.63230769230769,13.94923076923077,3.006153846153846
Ohio,2016,11.504615384615384,26.707692307692305,-3.173846153846154,28.94,76.14692307692307,14.24,3.0430769230769235
Ohio,2017,11.182307692307692,25.72384615384615,-3.6538461538461537,36.87,77.47,13.853846153846153,3.133846153846154
Ohio,2018,10.48923076923077,25.35,-3.23,40.55,81.33461538461538,13.533846153846154,2.974615384615385
Ohio,2019,10.554615384615385,24.807692307692307,-4.754615384615385,36.73,80.27230769230769,13.806923076923077,3.0492307692307694
Ohio,2020,10.959999999999999,25.133846153846154,-3.072307692307692,36.24,78.2223076923077,13.798461538461538,2.9892307692307694
Ohio,2021,11.161538461538461,25.056923076923077,-2.3030769230769232,33.08,77.50615384615385,14.16,2.9069230769230767
Ohio,2022,10.366153846153846,24.966923076923077,-4.218461538461538,32.89,76.23923076923077,14.26076923076923,3.123846153846154
Ohio,2023,11.453846153846154,26.26076923076923,-1.5938461538461541,32.14,74.08923076923077,14.032307692307691,2.8646153846153846
SouthDakota,2010,9.103076923076923,27.10076923076923,-6.644615384615384,21.25,69.89538461538461,15.21923076923077,3.4861538461538464
SouthDakota,2011,8.79076923076923,27.97846153846154,-5.825384615384616,22.59,68.58846153846153,15.143076923076922,3.5561538461538458
SouthDakota,2012,11.717692307692309,31.123846153846156,-4.176923076923076,12.450000000000001,57.24615384615385,15.87923076923077,3.4815384615384612
SouthDakota,2013,8.606923076923078,26.408461538461538,-6.663076923076923,22.08,66.7523076923077,14.733076923076924,3.4699999999999998
SouthDakota,2014,8.34,27.274615384615384,-8.905384615384616,16.45,65.78538461538461,14.946923076923078,3.674615384615385
SouthDakota,2015,10.17,29.11846153846154,-5.166923076923077,20.8,64.69153846153846,15.166153846153845,3.4984615384615383
SouthDakota,2016,10.812307692307693,28.720000000000002,-4.104615384615385,18.18,64.91923076923078,15.710769230769232,3.636153846153846
SouthDakota,2017,10.073846153846151,28.65615384615385,-5.663846153846153,14.06,61.606153846153845,15.336923076923076,3.4953846153846153
SouthDakota,2018,8.557692307692308,26.396153846153844,-6.606153846153846,19.17,68.83461538461539,14.746153846153845,3.355384615384615
SouthDakota,2019,7.184615384615385,24.536153846153844,-8.75,30.61,76.16076923076923,14.616153846153846,3.4123076923076923
SouthDakota,2020,9.92,27.623076923076926,-5.727692307692307,15.89,65.51923076923077,15.535384615384617,3.45
SouthDakota,2021,10.711538461538462,29.29076923076923,-4.153846153846154,17.63,62.54076923076923,15.316923076923077,3.4815384615384612
SouthDakota,2022,9.21076923076923,29.535384615384615,-7.6038461538461535,17.79,61.600769230769224,15.823846153846155,3.7492307692307696
SouthDakota,2023,10.429230769230768,29.62076923076923,-4.923076923076923,20.71,65.68846153846154,15.743076923076924,3.213846153846154
