state,year,crop,yield_bu_acre,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms
IOWA,2015,CORN,161.7104347826087,9.647692307692308,23.955384615384617,-6.660769230769231,37.68,77.49230769230769,14.713846153846154,3.2676923076923075
IOWA,2015,SOYBEANS,55.576530612244895,9.647692307692308,23.955384615384617,-6.660769230769231,37.68,77.49230769230769,14.713846153846154,3.2676923076923075
IOWA,2016,CORN,176.86929824561403,10.273076923076925,24.319230769230767,-5.9715384615384615,30.92,80.22692307692309,14.839230769230769,3.2823076923076924
IOWA,2016,SOYBEANS,59.38686868686869,10.273076923076925,24.319230769230767,-5.9715384615384615,30.92,80.22692307692309,14.839230769230769,3.2823076923076924
IOWA,2017,CORN,176.5183486238532,10.39846153846154,26.006153846153843,-4.9692307692307685,26.05,72.89461538461538,14.688461538461535,3.3907692307692305
IOWA,2017,SOYBEANS,56.2,10.39846153846154,26.006153846153843,-4.9692307692307685,26.05,72.89461538461538,14.688461538461535,3.3907692307692305
IOWA,2018,CORN,171.86146788990828,8.816153846153846,24.56692307692308,-5.743846153846154,39.96,78.67076923076924,14.361538461538462,3.1630769230769236
IOWA,2018,SOYBEANS,55.66288659793815,8.816153846153846,24.56692307692308,-5.743846153846154,39.96,78.67076923076924,14.361538461538462,3.1630769230769236
IOWA,2019,CORN,164.25495495495494,8.197692307692307,22.450000000000003,-8.37076923076923,34.2,83.87384615384615,14.24923076923077,3.2684615384615388
IOWA,2019,SOYBEANS,54.86818181818182,8.197692307692307,22.450000000000003,-8.37076923076923,34.2,83.87384615384615,14.24923076923077,3.2684615384615388
IOWA,2020,CORN,113.6481012658228,9.532307692307691,25.467692307692307,-4.973846153846154,26.66,76.79384615384616,14.797692307692309,3.3053846153846154
IOWA,2020,SOYBEANS,53.194252873563215,9.532307692307691,25.467692307692307,-4.973846153846154,26.66,76.79384615384616,14.797692307692309,3.3053846153846154
IOWA,2021,CORN,164.5575471698113,10.595384615384615,27.103846153846156,-4.785384615384616,23.01,72.46000000000001,15.16,3.281538461538461
IOWA,2021,SOYBEANS,62.271428571428565,10.595384615384615,27.103846153846156,-4.785384615384616,23.01,72.46000000000001,15.16,3.281538461538461
IOWA,2022,CORN,147.32814814814813,9.160769230769231,26.363076923076925,-6.569999999999999,24.01,70.56769230769231,15.100769230769233,3.58
IOWA,2022,SOYBEANS,58.057142857142864,9.160769230769231,26.363076923076925,-6.569999999999999,24.01,70.56769230769231,15.100769230769233,3.58
IOWA,2023,CORN,166.99722222222223,10.97923076923077,27.756153846153843,-5.176153846153846,21.51,69.94384615384615,14.998461538461536,3.176153846153846
IOWA,2023,SOYBEANS,57.61807228915663,10.97923076923077,27.756153846153843,-5.176153846153846,21.51,69.94384615384615,14.998461538461536,3.176153846153846
KANSAS,2010,CORN,121.27102272727274,12.881538461538462,28.042307692307695,-1.5561538461538464,31.72,71.85461538461539,16.054615384615385,3.4007692307692308
KANSAS,2010,SOYBEANS,33.73222222222223,12.881538461538462,28.042307692307695,-1.5561538461538464,31.72,71.85461538461539,16.054615384615385,3.4007692307692308
KANSAS,2010,WHEAT,44.09782608695652,12.881538461538462,28.042307692307695,-1.5561538461538464,31.72,71.85461538461539,16.054615384615385,3.4007692307692308
KANSAS,2011,CORN,99.40441988950276,13.538461538461538,32.292307692307695,-1.5115384615384615,25.7,62.39615384615384,16.26846153846154,3.5461538461538464
KANSAS,2011,SOYBEANS,27.31279069767442,13.538461538461538,32.292307692307695,-1.5115384615384615,25.7,62.39615384615384,16.26846153846154,3.5461538461538464
KANSAS,2011,WHEAT,36.63921568627451,13.538461538461538,32.292307692307695,-1.5115384615384615,25.7,62.39615384615384,16.26846153846154,3.5461538461538464
KANSAS,2012,CORN,91.67692307692307,15.210769230769232,31.643846153846155,-0.3969230769230768,20.12,60.41615384615385,16.897692307692306,3.479230769230769
KANSAS,2012,SOYBEANS,24.76625,15.210769230769232,31.643846153846155,-0.3969230769230768,20.12,60.41615384615385,16.897692307692306,3.479230769230769
KANSAS,2012,WHEAT,43.687681159420286,15.210769230769232,31.643846153846155,-0.3969230769230768,20.12,60.41615384615385,16.897692307692306,3.479230769230769
KANSAS,2013,CORN,124.86217948717947,12.2,30.013076923076923,-2.1153846153846154,32.480000000000004,67.50384615384615,15.636153846153848,3.566923076923077
KANSAS,2013,SOYBEANS,38.13461538461539,12.2,30.013076923076923,-2.1153846153846154,32.480000000000004,67.50384615384615,15.636153846153848,3.566923076923077
KANSAS,2013,WHEAT,38.44233576642336,12.2,30.013076923076923,-2.1153846153846154,32.480000000000004,67.50384615384615,15.636153846153848,3.566923076923077
KANSAS,2014,CORN,145.13311688311688,12.425384615384615,28.863076923076925,-5.089230769230769,25.56,64.15461538461538,16.10153846153846,3.670769230769231
KANSAS,2014,SOYBEANS,37.15304347826087,12.425384615384615,28.863076923076925,-5.089230769230769,25.56,64.15461538461538,16.10153846153846,3.670769230769231
KANSAS,2014,WHEAT,34.415,12.425384615384615,28.863076923076925,-5.089230769230769,25.56,64.15461538461538,16.10153846153846,3.670769230769231
KANSAS,2015,CORN,144.28504672897196,13.52846153846154,29.136923076923075,-1.343076923076923,33.55,68.71076923076923,15.803846153846155,3.3484615384615384
KANSAS,2015,SOYBEANS,41.08395061728395,13.52846153846154,29.136923076923075,-1.343076923076923,33.55,68.71076923076923,15.803846153846155,3.3484615384615384
KANSAS,2015,WHEAT,38.904629629629625,13.52846153846154,29.136923076923075,-1.343076923076923,33.55,68.71076923076923,15.803846153846155,3.3484615384615384
KANSAS,2016,CORN,139.72592592592594,13.99153846153846,28.78923076923077,-0.8215384615384618,33.31,71.97692307692309,16.41769230769231,3.394615384615385
