state,year,temp_mean_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms,crop_SOYBEANS,crop_WHEAT,state_INDIANA,state_IOWA,state_KANSAS,state_MINNESOTA,state_MISSOURI,state_NEBRASKA,state_OHIO
ILLINOIS,2016.7777777777778,4.441442433900662,2.703093826936313,0.24062173606460904,1.8158183891289013,2.4939541877207234,5.161158069369507,-8.336248905137467,0.06408335626571043,0.36071339016555237,1.6908806662426898,0.0018985310344611398,-0.0031702483149882326,-0.060070056579151564,0.10516599594718862
INDIANA,2017.7692307692307,5.623105837623754,2.5580778023872885,-0.46159101043894235,0.7736884723555093,2.235544007365791,11.88424688488971,-5.711818192411428,-0.12092339072084854,0.3529832222146925,1.8523683737196028,0.0015075322159956437,0.0042560149201613185,-0.08020280622225934,0.09582250342926048
IOWA,2016.388888888889,3.3693344071150197,-1.4625992936254921,0.1444085633775344,0.768372992650193,0.5527399718438086,-5.576387571176564,12.631979745790325,0.06141860727956023,-2.5538749581788607,1.6833293091288015,0.004206090756515716,0.00463355393611958,-0.187085436573374,0.08861360350917755
KANSAS,2016.103448275862,-6.602952183022368,-1.6795542940847459,0.7038306278525736,-0.26461313657277236,-0.673488097412794,3.395534625100162,-7.5467356589900945,0.04036517737653692,0.23288838012367538,-10.611441279884726,0.00240130053651095,-0.005763390276814782,-0.12940245889627194,0.04417734676929131
MINNESOTA,2016.357142857143,-10.00339832467669,-2.3417170284568027,-0.8451066093086356,-1.9938623928595798,-1.4674050784805241,-0.184595861326499,-5.5929889997369795,-0.01756937396986125,0.21449176645906645,1.05076746305321,0.0,0.00043150290681283343,-0.18198996912089085,0.029437498462315644
MISSOURI,2016.2962962962963,-7.468320955596675,1.1730006458344115,-0.2696955834329505,0.15360271983662183,-3.835336270426284,7.497747323720158,-9.047178064666525,0.038375573324526,0.2832714509162403,1.263111497679147,-0.008191926554389904,0.002779068439550686,-0.11965782718901438,0.03979936234347371
NEBRASKA,2016.2083333333333,3.9885113270775956,-3.0634295493470116,1.9606911180052107,0.3244731933390264,-0.8481737577824674,8.814552118805521,-7.617329624548021,0.06653042857583467,0.39548904133673535,1.7670932582351198,0.010517958869964107,0.014081235410630846,1.204787301114795,0.08234470903946638
OHIO,2016.142857142857,4.011961519619023,1.8506566451912823,-0.83793318654495,-1.8341036793457983,1.1735782028186361,-7.199246731216563,-1.0862653033243046,0.043178330107725434,0.28549213091507036,1.485244957755594,-0.0024015860177037003,0.00613564829981017,-0.11363090352162135,-0.6812567086171727
