crop,year,year,temp_mean_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms,crop_SOYBEANS,crop_WHEAT,state_INDIANA,state_IOWA,state_KANSAS,state_MINNESOTA,state_MISSOURI,state_NEBRASKA,state_OHIO
SOYBEANS,2010,2010.0,-0.16113740442410837,0.2730376237202019,0.1978205007030295,-0.1416184770822674,-0.29007781196733284,-47.297658506846375,8.069212048962795,0.03221829613118057,0.007171615964553517,-0.3407588762538916,0.0,0.0087736378814706,0.17392687349428723,-0.11623667324869895
SOYBEANS,2011,2011.0,-4.09577976425744,-2.835498655657988,-0.4842092597376628,-2.0272702949049948,-0.4295936156025431,-43.85267931828312,7.574620899129869,-0.05469143144657046,0.1294156859843459,-1.4770097025046693,-0.038476066874731346,0.0,-0.28204785498823287,0.0
SOYBEANS,2012,2012.0,-6.162338015569034,-3.003373985246011,0.2054198225170929,-0.2437064565324086,-0.2641043215843535,-41.95754669909423,7.131951005792623,0.10037522539304596,0.02903565455735324,-0.3469118474166201,-0.01905381618682181,0.011471093708738016,0.017035734343779845,-0.09266850362930275
SOYBEANS,2013,2013.0,1.314901668463341,0.18038012418861754,-0.6049431477340399,-0.48527428216357943,-0.7899427041903733,-51.21503579798218,8.312740233105488,0.0,0.21683295561469587,0.9495491537885707,0.0,-0.007374545979542441,0.2014055557714697,-0.00547019138949878
SOYBEANS,2014,2014.0,-1.5591928009964593,0.51435804923586,-0.26958153736595847,-0.34424098091539956,-0.27803423146259404,-52.48408923090316,8.546696089806122,0.0,0.05558584131597596,-0.7192069082569992,0.0,0.0,-0.19248210334539068,0.014375278741387377
SOYBEANS,2015,2015.0,1.877125067090863,-0.2801727091131676,0.6825804641631714,0.43185925162817396,0.694441151337575,-52.68075454196793,8.79177777623236,0.058341637453896325,-0.10512077329567941,1.1692429017748838,0.0,0.0,0.24828651055229764,0.0796838474865389
SOYBEANS,2016,2016.0,-0.40910979265489883,1.9802834651328247,-0.1196992759601335,1.1279535022005553,0.5651449483215935,-52.70710155711915,8.46295346803419,0.0,0.01600783245555565,-0.6026761875562558,0.0,0.0,-0.0792198122541376,-0.14335945304254666
SOYBEANS,2017,2017.0,-0.574598918204806,0.31476510318160134,0.18742344042374287,-0.5164864524154618,-0.24860984633147631,-54.19067497090921,8.646892004699094,0.015376614773207804,0.23917863100239228,1.1919239871626783,0.0,0.0,0.1427331095467788,-0.07808566661781384
SOYBEANS,2018,2018.0,-0.5846695766770643,1.0364524178684087,-0.4550676020940013,-0.10509722123971134,0.38515483442971304,-53.344084297353234,8.673559449197839,0.008638325512689738,0.025769904158593974,-0.1659214445053532,0.009522336785584926,0.0,-0.11543229039955254,0.021384067195161855
SOYBEANS,2019,2019.0,-1.8390730993578703,0.9519683640116995,-0.901499926988223,-1.353852372374661,-1.1152532156406392,-51.55641861419814,8.464857327368328,0.0,0.1965581648112739,-1.164061772023921,0.0,0.0,-0.08840109019961732,-0.1114705924975766
